"","a"
"162",42.7737983741322
"163",33.8467652924655
"164",38.2984498233923
"165",37.4835844683407
"166",47.2796976036087
"167",39.4787493323205
"168",44.0191834736204
"169",42.6772187539417
"170",38.088791127498
"171",40.6901737676534
"172",38.8002797671506
"173",42.1229345431358
"174",38.4605948921823
"175",33.9852269433568
"176",38.3462334092592
"177",39.4068159643634
"178",38.3245966628236
"179",37.5096064996171
"180",33.8730973677609
"181",38.4287108272875
"182",42.7445605249778
"183",38.8484182199967
"184",47.3039491811743
"185",38.3003912262374
"186",40.6986664668829
"187",42.8370272268267
"188",38.1482633276792
"189",42.0906690202506
"190",33.9396968863402
"191",33.5489507738001
"192",44.0047809342288
"193",47.2259947368927
"194",38.5041249250806
"195",38.1790485728559
"196",42.6743096584908
"197",42.0370356882892
"198",38.3540532725402
"199",38.2406158995533
"200",42.7628023796419
"201",33.8430550070707
"202",40.7377282088141
"203",37.4968037943345
"204",33.9987146641282
"205",43.9944301256761
"206",38.8281530455281
"207",33.883649876378
"208",38.1069632396678
"209",42.0391136252121
"210",40.7511806823722
"211",39.4064784609133
"212",38.4822472196177
"213",42.8299418076863
"214",37.4890250992089
"215",47.2173037573661
"216",44.0517353996821
"217",33.5638864437283
"218",38.8278865499996
"219",42.6919479833071
"220",33.9325481932589
"221",37.5258533797079
"222",38.0993045533692
"223",42.7333839045656
"224",42.7701028613158
"225",42.0854932302024
"226",38.4680599754897
"227",40.7978896076899
"228",34.0023354751281
"229",38.7269032528733
"230",38.3716210951116
"231",47.3307719651832
"232",33.8904164914806
"233",39.4285002975958
"234",23.5445441803206
"235",28.1364684534643
"236",25.5608597849037
"237",25.4340617252157
"238",25.4477198724074
"239",23.5528382848871
"240",26.1570809072728
"241",29.4964285547626
"242",23.5447735513683
"243",27.3970656371182
"244",25.6515913756621
"245",26.8127415450156
"246",27.3238818628766
"247",26.4018038557365
"248",25.4837132413182
"249",23.5275244544282
"250",27.6277750268638
"251",26.4027381685103
"252",27.4214664376842
"253",27.525088242387
"254",23.5756896142396
"255",25.5923146295305
"256",26.9465675573581
"257",25.4429851565896
"258",25.4246246883311
"259",26.1716779039545
"260",29.3827865192483
"261",25.676259003939
"262",28.1154995062748
"263",25.5098626926909
"264",23.5444371605093
"265",26.1094729100927
"266",27.4072163385542
"267",25.6870552505576
"268",29.4062383216979
"269",26.3297021499091
"270",23.6007135185694
"271",28.1419273644235
"272",26.9405131773301
"273",27.512200617826
"274",23.6217915590696
"275",25.4880688122495
"276",25.4175913939022
"277",27.6003420245361
"278",25.3644523644262
"279",25.5188239655499
"280",23.4723804665572
"281",28.1565206940354
"282",23.4754095162681
"283",25.5011431685548
"284",29.346206956798
"285",23.5256650451087
"286",26.1165133260809
"287",25.4290735337305
"288",26.9501247122513
"289",25.4490313351227
"290",27.3829963123594
"291",27.7103656335422
"292",27.3565879989657
"293",25.5657454264311
"294",25.6642509001849
"295",26.4093302684901
"296",27.6244909797634
"297",25.4336483836927
"298",25.4767170892485
"299",25.7042154564317
"300",29.3434964382068
"301",26.2007300993515
"302",28.1140725740323
"303",23.5307165851172
"304",25.5464290413029
"305",27.3705691207218
"306",26.4046701256963
"307",25.4947188995122
"308",26.9242597559623
"309",23.5176357326061
"310",27.4169218174224
"311",49.3372442303092
"312",51.6952743815187
"313",59.5721669990791
"314",54.7932820030766
"315",32.7763740177503
"316",48.5101253840224
"317",53.1832218878652
"318",35.1479798197015
"319",57.9814220599891
"320",40.6669578791063
"321",43.0329291273466
"322",56.3508383277777
"323",35.888466529924
"324",46.9017667101459
"325",41.4679774269156
"326",42.2759412541775
"327",56.3319672688136
"328",43.043644749803
"329",46.9150065805453
"330",42.2124297626421
"331",48.5125743355857
"332",57.9828811407084
"333",59.4659192059481
"334",32.7563573142367
"335",49.3073433686517
"336",41.4449675993066
"337",40.6713833003614
"338",53.2478071416609
"339",35.1156525246624
"340",36.003618567587
"341",51.6577287694707
"342",54.8603704918322
"343",42.2362959232053
"344",35.182800502499
"345",32.6660927117586
"346",54.7570173465861
"347",40.674446042255
"348",49.2685947673832
"349",53.1761452392838
"350",36.0310494035452
"351",43.0675145239548
"352",56.4357825403432
"353",51.5356924544409
"354",41.4412361382783
"355",48.4854612301653
"356",46.9238441172896
"357",59.5380257511936
"358",57.9667583275465
"359",42.1561543240672
"360",48.4944748508138
"361",35.9009439849678
"362",53.2690672597925
"363",59.5576125504936
"364",47.0154940014159
"365",54.7712937842385
"366",40.4949680151918
"367",57.9583044633618
"368",35.166717341568
"369",49.2996043088091
"370",32.6732565815059
"371",51.6166739660899
"372",56.3641825692307
"373",41.39504296679
"374",41.4088320928461
"375",40.5856120466636
"376",54.8393595386658
"377",49.2092067577194
"378",48.4112767852453
"379",46.9017260404261
"380",35.1490799797333
"381",43.0583129399176
"382",57.9278141799895
"383",32.5877463352135
"384",35.9538987848688
"385",59.5447627566984
"386",51.6315672921791
"387",53.2230772856644
"388",56.4538238484151
"389",42.2763275582969
"390",49.4845312965217
"391",58.0932001470037
"392",43.3249257064823
"393",50.2774179915983
"394",41.7787144234944
"395",54.8309890502975
"396",35.5827845738398
"397",48.409556698012
"398",55.8895680323009
"399",62.3276483763682
"400",40.9619343833029
"401",57.0065175673645
"402",42.6103640842869
"403",63.4024415150021
"404",32.5070796810101
"405",34.8453537133133
"406",55.89141371436
"407",57.9661315368393
"408",57.0462070965492
"409",42.566665567849
"410",43.3822838305472
"411",41.0195042635347
"412",50.2932050174752
"413",54.7897336308335
"414",32.391107158627
"415",35.6371610387479
"416",63.4169474756156
"417",34.83724138501
"418",41.8558854751812
"419",48.480050757726
"420",49.4545294147287
"421",62.2514977833615
"422",41.7683678187907
"423",62.2371498749386
"424",32.4743510970625
"425",49.5778287618391
"426",58.1133728600202
"427",34.7886718450866
"428",42.5578942936485
"429",43.4715044373712
"430",40.9751396507306
"431",48.4472800546382
"432",54.7632730905177
"433",50.3120015455585
"434",56.967579672307
"435",63.3902887360791
"436",35.5870011400391
"437",55.8668850729051
"438",49.5438161930508
"439",35.6644387733986
"440",50.3012061341704
"441",63.3606539770855
"442",55.8336206973981
"443",57.0438015998584
"444",34.8181143661952
"445",58.0492020863728
"446",48.4876835955593
"447",40.9946582377157
"448",54.9016953180473
"449",62.2821115526074
"450",42.6543530685163
"451",43.3550492188881
"452",41.707585626334
"453",32.4307881777283
"454",57.0917745008174
"455",49.5254186611463
"456",43.3566271353414
"457",35.6606538456847
"458",58.0012109780182
"459",55.849126032629
"460",50.3548828897031
"461",42.5925202946623
"462",41.7360771817947
"463",34.7898523269746
"464",63.4297084093688
"465",32.4255063635499
"466",48.4601710825771
"467",40.9412727131678
"468",54.8373131101035
"469",62.257300106603
"470",36.6462142000558
"471",43.230209529894
"472",33.4336711578283
"473",39.893999223383
"474",36.6267332821466
"475",38.8144482582115
"476",33.349395356233
"477",39.8510779388163
"478",36.5770126468972
"479",36.5120158855203
"480",37.6445341047337
"481",36.5448156112182
"482",37.6287683998894
"483",40.0164712930268
"484",33.0923778135575
"485",41.0901958428432
"486",36.4919869997695
"487",33.3168458824937
"488",33.1239604451007
"489",37.6324952624049
"490",36.7452194370721
"491",43.2107654810276
"492",36.5701464212834
"493",38.783548915062
"494",40.9986198404696
"495",33.4536901530089
"496",39.8706218066065
"497",36.6823836171876
"498",37.6650102296059
"499",36.4470742388794
"500",39.9765291048872
"501",39.8607661875213
"502",37.6633180821809
"503",36.7105091246141
"504",39.8808794385858
"505",33.3005651302154
"506",36.5262284752346
"507",36.6590861773124
"508",36.4928111719868
"509",43.2643170089427
"510",33.4049015751732
"511",41.0503617406613
"512",33.1926453790498
"513",37.6000089760755
"514",38.8116251183011
"515",36.5622770122
"516",39.8958662279935
"517",39.9301189932074
"518",38.7212855102644
"519",39.8158588483421
"520",37.5951586589234
"521",33.3728380788077
"522",36.6236202631739
"523",40.9804084941175
"524",37.6405588683454
"525",39.9110011035784
"526",36.6296952378209
"527",36.630386569407
"528",36.5457649720343
"529",39.9371043611493
"530",43.2925457232483
"531",33.2804348178838
"532",36.5575987442808
"533",33.1529436879888
"534",37.6387816843117
"535",40.9786532379295
"536",36.4999956151234
"537",39.8144775271504
"538",37.6085800035105
"539",39.9140015680653
"540",39.8677076889841
"541",36.5372543953993
"542",33.398861871681
"543",36.6940807894101
"544",36.6167769689656
"545",33.3785270211185
"546",33.1313849563402
"547",43.2066860048161
"548",38.778862495334
"549",36.5229649592505
"550",58.7570714513052
"551",45.3618919824353
"552",51.1854843040498
"553",60.2009212100282
"554",39.3763908313994
"555",40.8189501745588
"556",55.7413211113035
"557",57.2787149001757
"558",49.901332376693
"559",46.763297317926
"560",48.3866129471516
"561",54.3111523693998
"562",34.9836845563165
"563",52.8987918656988
"564",43.9465257946243
"565",42.3644800093225
"566",55.7734221125252
"567",54.352014978649
"568",60.2636872268336
"569",58.8274182166222
"570",45.2822317819051
"571",52.8068201082258
"572",40.8655444207115
"573",39.3648615479683
"574",35.0201005059223
"575",42.3771928167326
"576",49.8306711482916
"577",57.1371135215072
"578",48.4203290307258
"579",43.9025473483832
"580",51.3634364052176
"581",46.8072379306704
"582",40.8322413731249
"583",43.8367564924298
"584",58.7248183356209
"585",35.0555350361254
"586",45.3108412129601
"587",39.3967298989763
"588",54.2668314056918
"589",46.8234198528127
"590",51.3171186410929
"591",60.2435924198931
"592",42.425039844958
"593",52.7937883233272
"594",57.3166924955943
"595",49.8613591737631
"596",55.7465941016132
"597",48.3858270145417
"598",43.9357243465361
"599",58.7732383105891
"600",46.8366232029528
"601",39.3696730354861
"602",52.9339149746087
"603",45.3121126855304
"604",54.2019511271768
"605",49.844709637716
"606",40.8225731202045
"607",48.3781874741154
"608",60.2284116208589
"609",57.2129320433631
"610",55.796802877675
"611",51.3012776081968
"612",42.4279814998917
"613",35.0356323065954
"614",48.3944033671528
"615",46.7410512057026
"616",57.2678902555893
"617",52.8564420700912
"618",40.7672234525887
"619",49.8503491179475
"620",54.3461445393416
"621",39.42401753646
"622",45.3232143442069
"623",35.010809750266
"624",55.8021460199153
"625",43.8663524146786
"626",51.240150794015
"627",42.4567215402731
"628",60.2527608171815
"629",58.7521534953342
"630",45.3554041360352
"631",55.2884969785083
"632",50.6164185468712
"633",40.2684728012254
"634",55.7328848861575
"635",48.2162920629271
"636",53.3772839746364
"637",47.6408952741475
"638",34.6515756581651
"639",35.1465564391627
"640",32.7243430787319
"641",52.8566798293436
"642",55.207992366837
"643",52.8029753314664
"644",40.848908807958
"645",48.4162398664635
"646",50.5156024243484
"647",47.7841798142493
"648",41.5056154413498
"649",32.7699398006825
