"","a"
"1",39.9719846316502
"2",60.0946677324296
"3",40.1998503601455
"4",59.9794688356832
"5",60.0313771495984
"6",39.8165776920136
"7",60.0973076771419
"8",40.177478632555
"9",60.0291847931599
"10",39.9491379912761
"11",69.7181235976431
"12",60.0178764758307
"13",29.9688226902146
"14",40.0904206856005
"15",60.1071250365756
"16",39.9115033320018
"17",30.0559025748756
"18",70.1939953428545
"19",69.9837747619738
"20",60.0085339783728
"21",29.9029450625406
"22",39.9338872216607
"23",40.0257752626407
"24",29.8816825826465
"25",60.037246348272
"26",70.0386346442661
"27",70.119732238171
"28",40.0426073070883
"29",29.8934285250393
"30",60.0643007266217
"31",30.1204062975629
"32",69.8902619461173
"33",30.2218239392382
"34",69.9264068522129
"35",29.8666594701843
"36",69.8285004386857
"37",29.8468525630892
"38",70.0878658215265
"39",30.1152853607131
"40",70.0809039893039
"41",40.0649490339232
"42",59.9705197178035
"43",40.0150950069772
"44",60.0628166033892
"45",40.0662912417455
"46",59.899612647615
"47",40.0251431826991
"48",59.8837818862336
"49",60.0725620023255
"50",40.0437562266001
"51",69.8821171941697
"52",39.9455726425302
"53",30.0330377029063
"54",60.0490872413037
"55",39.9528140741414
"56",30.0925541591879
"57",60.013332620749
"58",69.9557797378264
"59",69.9549611351822
"60",39.917630740996
"61",60.0491725330327
"62",29.989231669113
"63",39.8913104161231
"64",29.9255817651598
"65",60.0359924662536
"66",69.9897958935732
"67",40.0307752144667
"68",59.9939788992401
"69",69.9367087747788
"70",30.0373272701476
"71",30.0251359746078
"72",69.9828064270308
"73",70.0327931484005
"74",29.9626316756594
"75",69.8912793781607
"76",30.0091944747389
"77",29.9792495253141
"78",70.094713944673
"79",29.9739910781388
"80",69.9933403132891
"81",60.0513613825781
"82",40.008619940957
"83",59.9557792245844
"84",39.9740047426526
"85",40.0590361071966
"86",60.001014207842
"87",40.0250433187916
"88",60.0520210104305
"89",59.882711382365
"90",40.0735407210308
"91",39.8990154034422
"92",69.8583650423036
"93",29.7861330734591
"94",60.055897604092
"95",39.9988040543722
"96",59.9920700961129
"97",69.8694711160557
"98",29.8440463117908
"99",60.0203713225671
"100",69.9644854352137
"101",30.0672530148533
"102",39.9293262445591
"103",30.209881276895
"104",59.9095911359344
"105",39.791523448947
"106",69.953095992233
"107",59.9385141745417
"108",40.0317667939374
"109",69.9587764237097
"110",29.8765569611495
"111",69.966354320951
"112",30.1937673299963
"113",29.9740245394581
"114",69.8385091216829
"115",30.1122004257852
"116",70.1261132541165
"117",69.9099777788901
"118",30.1084403821488
"119",30.0296269123868
"120",69.9347488715327
"121",40.4224650822987
"122",60.1979205605348
