"","a"
"163",55.1032517823115
"164",44.817455797778
"165",44.9542899874995
"166",55.2992379105234
"167",37.2308510170263
"168",47.3415104670766
"169",52.7418566273392
"170",62.7840213694091
"171",47.2964732097454
"172",62.8020606303434
"173",37.2866149852517
"174",52.8449954678662
"175",37.3249291982019
"176",52.8347430943076
"177",62.7332164125625
"178",47.2703967940473
"179",47.2869284074733
"180",52.7439074283327
"181",37.1259065437289
"182",62.7535569401551
"183",47.1895187578902
"184",37.2127552735889
"185",52.7632471049877
"186",62.7281754798434
"187",60.3766520987699
"188",39.6080636205038
"189",60.2934142594843
"190",39.5723447454051
"191",39.6525891666632
"192",60.2734118659693
"193",60.3638592093709
"194",39.640019804164
"195",39.6856785536619
"196",60.4086577827174
"197",58.0994727660348
"198",41.8905841551522
"199",41.914072174669
"200",58.1666301672058
"201",41.804761526787
"202",58.1576350200148
"203",41.9188579730275
"204",58.0311796014395
"205",41.9343553845107
"206",67.1935411351677
"207",42.8401261989551
"208",57.1206286647598
"209",32.9294986900991
"210",67.2293857518877
"211",57.3654299419459
"212",42.8897421173797
"213",32.8562952241961
"214",67.2032304003082
"215",42.7387365753196
"216",57.2564918597431
"217",32.8110161477681
"218",32.8523641971163
"219",42.8624331812564
"220",67.0752455153381
"221",57.1471493487787
"222",57.0841725959635
"223",32.7277610902928
"224",67.1593099373219
"225",42.9207787142313
"226",66.1383795605148
"227",33.7910577062241
"228",66.2579217732648
"229",33.6877174082665
"230",33.8120132843406
"231",66.1508905778214
"232",33.8141524034663
"233",66.1468850416399
"234",66.0932819747737
"235",33.7933429994071
"236",46.2673520377508
"237",53.6182471517875
"238",53.6750689602042
"239",46.3698548505531
"240",46.3392030263836
"241",53.6264453896087
"242",46.4803082069287
"243",53.6361028335353
"244",46.4710274337925
"245",53.5867500752967
"246",39.5310098593482
"247",60.4939798453579
"248",50.3370290417077
"249",49.6033022943391
"250",60.446638602888
"251",39.5580344623727
"252",49.5501532531369
"253",60.433223521442
"254",39.5365820278464
"255",50.5973722232934
"256",49.5812612997309
"257",49.5456035617781
"258",50.5773399570351
"259",39.5162255730091
"260",60.4465758487475
"261",50.4274810655365
"262",49.6026624283657
"263",60.4462953745183
"264",39.60308393572
"265",57.3180696397656
"266",42.7684614987127
"267",57.2861326110244
"268",42.8000031714158
"269",57.2937809262135
"270",42.800595965065
"271",57.3336630394402
"272",42.6707780390969
"273",42.7635287454728
"274",57.1899464539387
"275",57.864322298545
"276",42.015391518514
"277",58.0791455305369
"278",42.081641766877
"279",57.9993209817118
"280",42.024192434965
"281",57.8681939818099
"282",42.1048944613649
"283",41.9505496954136
"284",58.0180101489882
"285",33.0560829357512
"286",56.8812853782505
"287",66.9288026888863
"288",43.0242332192757
"289",56.8999817136956
"290",32.9056301565047
"291",66.9303514165561
"292",43.0693367502294
"293",56.9416940546394
"294",33.0531076906976
"295",43.1246818280718
"296",66.8819856570436
"297",43.0248428893321
"298",33.0462160211721
"299",56.9667267802758
"300",66.9359703940903
"301",33.029548663132
"302",43.0229312979918
"303",57.0589353607337
"304",66.9854992322857
"305",34.0161871154461
"306",65.9744846408404
"307",65.8969327336368
"308",33.9781528893203
"309",65.8854560852903
"310",34.1037901060721
"311",33.9318690513388
"312",65.9656131033683
"313",34.0784479814773
"314",66.1295128953115
"315",56.7578984161712
"316",43.2891198846117
"317",56.7155656524661
"318",43.3119576844762
"319",56.7574733622206
"320",43.4332815005106
"321",56.8027449237051
"322",43.407205070922
"323",43.3148013927774
"324",56.7949528889384
"325",44.901295632252
"326",35.0407548270103
"327",55.1779553736927
"328",65.0721883637111
"329",44.8856385635378
"330",55.0274755206657
"331",34.9416023510673
"332",65.2050891303243
"333",64.9936176820239
"334",55.0424046598646
"335",34.8516395154541
"336",44.8325716875415
"337",65.0274899936946
"338",34.8008909949625
"339",44.9180920781136
"340",65.1907193310307
"341",55.225036318966
"342",35.0055919655108
"343",44.8627937610208
"344",36.5055787024482
"345",63.4974062332144
"346",63.5656035679449
"347",36.4945459200174
"348",63.5329523307306
"349",36.4614667188338
"350",63.5022293584191
"351",36.4894029048125
"352",63.4989809650083
"353",36.5204345894221
"354",56.1993993679734
"355",43.9101908327663
"356",56.1860829742008
"357",43.8453959143259
"358",56.1419147232774
"359",43.8969944400258
"360",56.0793964689975
"361",43.8076231656509
"362",56.1704877042578
"363",43.8961645907377
"364",35.8147300267996
"365",45.8400940963508
"366",54.214944026016
"367",64.22864864682
"368",45.7020560094167
"369",54.3399894561735
"370",54.310561587383
"371",35.7586414769268
"372",64.341655053066
"373",45.6736852590609
"374",35.737220607326
"375",54.3261375304516
"376",64.2752086333911
"377",45.7761097569331
"378",54.2635476354276
"379",45.6399456625275
"380",35.6860599659837
"381",64.3228283888138
"382",37.6669427024767
"383",62.4174627155831
"384",37.533311907225
"385",62.3871445602182
"386",62.3259636503282
"387",37.8166289398605
"388",62.3899747764673
"389",37.764304583493
"390",62.5050272373733
"391",37.6080969918578
"392",42.4996745828167
"393",57.6126361530912
"394",42.4966754167894
"395",57.6085589278964
"396",57.4985783111625
"397",42.4226965561478
"398",57.4758850706919
"399",42.4125917131428
"400",42.3982793072708
"401",57.5812393953123
"402",56.3960475043798
"403",66.3373775775686
"404",43.6509669115398
"405",33.7270350430768
"406",56.3672030472388
"407",43.7328662926093
"408",33.6253628761159
"409",66.3848051676365
"410",43.7189519125895
"411",56.4192014374459
"412",33.6756180031514
"413",66.3464085362208
"414",43.651431958176
"415",66.3345054201195
"416",33.6901423173954
"417",56.2484881817741
"418",43.6343375563381
"419",56.2038466020507
"420",66.2832333836946
"421",33.6293059027104
"422",65.0587397197836
"423",34.8439957433021
"424",65.0644896296201
"425",34.8399368285234
"426",34.9188704087061
"427",64.9903580984117
"428",34.974345877662
"429",65.167529167042
"430",65.1777214493776
"431",34.7412080618543
"432",40.8253229685288
"433",59.1604924606928
"434",59.1536898948723
"435",40.8938646007342
"436",59.164726984254
"437",40.8876251846838
"438",59.1603024563554
"439",40.8895536284457
"440",59.0672141149738
"441",40.8697712728188
"442",58.7459077839373
"443",41.2909949452309
"444",68.7133566039351
"445",31.3145890412326
"446",41.3319924639102
"447",58.7030163489823
"448",31.3245313857388
"449",68.6686250159635
"450",58.6739652818961
"451",41.3112682214967
"452",68.6830682489323
"453",31.305451150341
"454",31.3588878113232
"455",41.2983589117328
"456",68.6957860106327
"457",58.7280385951379
"458",41.279894306279
"459",68.6785270977519
"460",31.3296561847764
"461",31.7420868941476
"462",68.2571541399281
"463",31.7988164698926
"464",68.2953219826268
"465",68.2285479889374
"466",31.7831496121028
"467",31.764049959182
"468",68.2301479130316
"469",68.2151125895034
"470",31.7727937412229
"471",42.304084399115
"472",57.6964346892508
"473",57.6365744134196
"474",42.1520724047401
"475",42.1350111887523
"476",57.5975215474719
"477",57.644225312554
"478",42.2089901391585
"479",57.6667169795393
"480",42.2856103301887
"481",56.5874259781084
"482",43.5047851281207
"483",66.5533880127288
"484",33.381327537005
"485",43.4952680423989
"486",56.4543397434059
"487",33.578564255433
"488",66.500617297171
"489",43.4295488855754
"490",66.4242183455662
"491",56.466146026813
"492",33.4490244393505
"493",43.467672066568
"494",33.4192703052147
"495",66.60758531363
"496",56.4789609846303
"497",43.3949552294376
"498",66.4036645846725
"499",33.4004383913438
"500",56.4996470721138
"501",34.7385795075094
"502",65.3765591454837
"503",34.6676338853237
"504",65.1859010708508
"505",65.3569306761681
"506",34.6556155171348
"507",34.7416518422128
"508",65.3831606853272
"509",65.3488487373254
"510",34.7821724128421
"511",54.9376285812803
"512",45.0818649335442
"513",45.3224340131199
"514",55.060582323032
"515",44.7516666813533
"516",54.9944269165577
"517",44.9931315409195
"518",55.2042690678309
"519",45.1643341370582
"520",54.8879635136123
"521",52.5250161690855
"522",47.5323306142409
"523",37.4079994860709
"524",62.4819297428353
"525",62.2020115527304
"526",47.5483221344698
"527",37.5391355634015
"528",52.2946842058981
"529",37.7955107299776
"530",47.5864746538807
"531",62.3861400807844
"532",52.5119691706871
"533",47.4845092426201
"534",52.3603213798153
"535",37.3346242885203
"536",62.2874722397836
"537",62.4727280266068
"538",47.2926385911957
"539",52.5494461417423
"540",37.6479597113809
"541",40.0053130685907
"542",59.8840228765513
"543",40.0674770676396
"544",59.9528685126287
"545",59.985933262804
"546",40.0398788079557
"547",39.9080027711254
"548",60.1309343497391
"549",59.9948389985509
"550",39.8523859455011
"551",55.3225191210324
"552",44.4451366671952
"553",44.776853159819
"554",55.2623785340425
"555",44.6742942842997
"556",55.2145312257263
"557",55.2151230506303
"558",44.5286662725496
"559",44.6727131999496
"560",55.5630687357506
"561",52.9328904404627
"562",62.774817439542
"563",47.2083654198532
"564",37.3528993687138
"565",52.7823223981719
"566",37.2873929356577
"567",47.3383759688345
"568",62.8232945907427
"569",63.1521211684798
"570",52.8870734155215
"571",37.086962553884
"572",47.2216592901591
"573",52.8813934360915
"574",47.2024409903054
"575",37.1046075407402
"576",62.8342124991953
"577",47.1756830112718
"578",52.6389932482053
"579",62.5707081058135
"580",37.0803789629823
"581",39.7199852039906
"582",60.407234868866
"583",39.5150104760122
"584",60.6052885804084
"585",60.2487809673036
"586",39.5883405716219
"587",39.4186197309058
"588",60.4669001662398
"589",60.5842349870999
"590",39.5847243222127
"591",42.7836625542855
"592",57.2471354737348
"593",42.8710224462188
"594",57.2830837687095
"595",57.0998751756019
"596",42.9630535706886
"597",57.1044995727704
"598",42.8358152585141
"599",42.9029543866657
"600",57.1844188926617
"601",44.3889150460918
"602",55.6504740245463
"603",34.287258774558
"604",65.9461477478699
"605",44.2125103501451
"606",65.686955465659
"607",55.8099236609244
"608",34.1251034444207
"609",55.7600312864406
"610",44.1812782401198
"611",65.7809757213879
"612",34.3198345224477
"613",34.3325136274497
"614",65.8449451777825
"615",44.1776345887776
"616",55.6719899365577
"617",55.7332959342223
"618",65.76638371926
"619",44.4190357775868
"620",34.1810737284959
"621",35.7623799855213
"622",64.2961749003625
"623",64.1947202750373
"624",35.599005027956
"625",64.2104289112416
"626",35.6798287280398
"627",64.2013054445373
"628",35.9008209918904
"629",35.7117711985023
"630",64.30891133957
"631",56.8619881096341
"632",43.1240084409597
"633",56.8707016956808
"634",43.2710348842209
"635",43.227131295512
"636",56.8354599450267
"637",43.2034987667113
"638",56.947141845605
"639",43.1803087459429
"640",56.8507621222447
"641",34.7374716449443
"642",65.2367565592832
"643",44.7402652569328
"644",55.3805066437005
"645",34.7443618958973
"646",44.7032054803761
"647",55.2284547936312
"648",44.7383423595005
"649",55.2408095298788
"650",65.3343659347639
"651",34.7085047447662
"652",44.7235002237073
"653",34.733353570949
"654",65.2969998500146
"655",55.319606676427
"656",55.2560045165657
"657",34.7378221574643
"658",44.7053746570683
"659",65.2363903151104
"660",36.3291552114839
"661",63.6557675628572
"662",36.4201788261318
"663",63.7841505011364
"664",63.6917839328427
"665",36.2988404898438
"666",36.3127601886165
"667",63.7017030689169
"668",36.3478310243096
"669",63.7408082040937
"670",43.5593469324802
"671",56.2211538238044
"672",43.6989917522592
"673",56.4001039850769
"674",43.6027826726697
"675",56.5951534156024
"676",56.4326755258357
"677",43.5589154694095
"678",56.3939284427136
"679",43.5077353881883
"680",54.6285068505669
"681",45.3450526610729
"682",64.6291255484386
"683",54.6416561276345
"684",45.3088649819271
"685",35.3599192350389
"686",64.6563767784767
"687",64.7643731731156
"688",35.4844687549711
"689",45.3292386487626
"690",35.2271312653166
"691",64.6613436611787
"692",45.26324875527
"693",54.7095758470078
"694",35.3665375092713
"695",45.3343709125711
"696",64.6218472759392
"697",54.6441190706905
"698",37.1467118051583
"699",62.7938224626606
"700",63.0078022564417
"701",37.141302230985
"702",37.1685718492995
"703",63.0374446957645
"704",62.9288492756321
"705",37.1444477966657
"706",62.8919370395782
"707",37.2237082291984
"708",45.7340424267905
"709",54.222134752101
"710",45.5899071548649
"711",54.4815986917702
"712",54.8537626684635
"713",45.3256104001189
"714",45.2150556844696
"715",54.4647602574185
"716",54.7300510633566
"717",45.4106867779282
"718",38.2821956471156
"719",48.1037844249173
"720",51.465716301335
"721",61.6012468026071
"722",48.4985191356718
"723",51.7256969021492
"724",61.8870765221482
"725",38.2371840919413
"726",38.0035175531835
"727",48.3450577363589
"728",62.0546114308432
"729",51.9519092724105
"730",51.5894630242707
"731",62.1128868269039
"732",47.9571450929758
"733",37.8496097967692
"734",51.5349057524243
"735",61.9145456847106
"736",38.2945688262773
"737",48.3765713821202
"738",40.5488370675425
"739",59.4875102893778
"740",40.9913744823146
"741",59.0713971668966
"742",59.4511307550505
"743",40.6424150482249
"744",41.3326190537318
"745",59.2022237557019
"746",58.9989814928899
"747",40.2349804083571
"748",46.1619933823645
"749",53.7518962672382
"750",53.8438315859213
"751",46.2190204696638
"752",53.9146997394494
"753",46.1522123296366
"754",53.8741625010227
"755",46.1762105241806
"756",53.9330212610075
"757",46.1275985974315
"758",39.0258574683815
"759",49.1543735900628
"760",50.7377631869216
"761",60.9107610941432
"762",60.7272740765001
"763",50.7653102472535
"764",49.2433663116074
"765",39.147459006702
"766",49.022427578034
"767",39.2422748806884
"768",60.836802083772
"769",50.785037733556
"770",50.7871146530857
"771",60.7029250417641
"772",39.3155934829061
"773",49.2424643310951
"774",49.1891517201168
"775",60.8068351119732
"776",39.2176720878891
"777",50.8849032990279
"778",57.6037265973709
"779",42.2197521473791
"780",42.3782442457729
"781",57.6764306770993
"782",57.6413682578946
"783",42.2909281751626
"784",57.6847079584889
"785",42.3120380636255
"786",42.3344700231705
"787",57.7150262069886
"788",41.7334213648208
"789",58.3428592343191
"790",58.3378321234206
"791",41.67324293389
"792",41.7169630295462
"793",58.2161565235473
"794",58.261245699166
"795",41.6869237136117
"796",58.2458800649396
"797",41.7819432776107
"798",57.5329248103283
"799",42.4482219809848
"800",67.5153118437896
"801",32.6127855610724
"802",57.3737595788876
"803",32.4937348802701
"804",67.4710344998237
"805",42.5109118801256
"806",57.4062403604713
"807",67.4505077134549
"808",32.5225983699377
"809",42.4665934566841
"810",67.4683037208496
"811",57.4904764667488
"812",42.5098380234913
"813",32.4489572729683
"814",67.5477908579377
"815",42.5605693696761
"816",57.5283325272537
"817",32.6037029054218
"818",66.549199516628
"819",33.3031441951748
"820",66.5241743640271
"821",33.3308643674155
"822",33.3025186033128
"823",66.6134049318902
"824",66.5340740522444
"825",33.3568604044449
"826",33.4164212277477
"827",66.6376512478181
"828",42.2721974356906
"829",57.7962970848988
"830",42.2058275159013
"831",57.8430738025106
"832",57.7238390556409
"833",42.3776504680883
"834",42.1820857801776
"835",57.777783539692
"836",42.2339867895033
"837",57.8206245888645
"838",43.3296496626131
"839",33.4174196805521
"840",66.6305173328045
"841",56.5503675033104
"842",66.5942762627456
"843",33.3231596032552
"844",43.2561812928795
"845",56.6705889294789
"846",56.6179785347802
"847",66.7026403917213
"848",43.4130117312374
"849",33.3495513068256
"850",43.3440691318409
"851",66.6565159152659
"852",56.7019934287994
"853",33.3466542418752
"854",66.5920924234515
"855",33.3023920557404
"856",43.3969371633382
"857",56.6320015534639
"858",34.4483552204359
"859",65.4615522412107
"860",34.4756690046097
"861",65.534464786594
"862",34.4616718431313
"863",65.5719972440386
"864",65.5401450434669
"865",34.5166914996779
"866",65.5283221008596
"867",34.43244056293
"868",44.7823557678862
"869",55.4594822883161
"870",44.4247445198711
"871",55.4449985559565
"872",55.5146767899363
"873",44.6556422943457
"874",44.590233264861
"875",55.3716359846281
"876",44.5032461019051
"877",55.4318524323842
"878",52.9543486960894
"879",62.992603546717
"880",47.1437118682797
"881",37.1315305333174
"882",52.9332787392222
"883",62.914032214548
"884",36.9356994247123
"885",46.9295143057073
"886",36.7445658972777
"887",63.060912247861
"888",47.0408158807341
"889",52.6370158490881
"890",52.9530087024246
"891",47.1575206066365
"892",37.2178841217281
"893",62.8006946825058
"894",53.0066501399007
"895",37.1001667993501
"896",46.9119631067572
"897",62.9621356197072
"898",39.3033226740859
"899",60.489746471232
"900",60.6924655480328
"901",39.3642238675613
"902",39.3639086062153
"903",60.7187046553325
"904",39.3920082702888
"905",60.7603293616354
"906",60.5354104019116
"907",39.2422608116869
"908",42.2945771475036
"909",57.727169071521
"910",57.5977784474452
"911",42.2904022951061
"912",42.355412663484
"913",57.7763600333674
"914",57.8328718737478
"915",42.2708241843894
"916",57.6836438125717
"917",42.2905847804309
"918",33.418929018284
"919",66.6094894965488
"920",56.5350625424394
"921",43.3909194977799
"922",43.4715732009099
"923",66.5519997129813
"924",56.5832890673196
"925",33.4534868724962
"926",66.5469162762858
"927",33.4539456192319
"928",56.5689661946109
"929",43.4854496920312
"930",33.3784457815328
"931",43.3648840724261
"932",66.5630963289888
"933",56.6097406202422
"934",43.3821262269807
"935",33.4375283845118
"936",56.6072321459373
"937",66.6152552520702
"938",34.5273761372968
"939",65.4829915330187
"940",34.6182405777523
"941",65.4403136989749
"942",65.45762225912
"943",34.5905818406247
"944",65.4351111327212
"945",34.5775902876959
"946",34.5132919098934
"947",65.4774448340893
"948",56.7614642132572
"949",43.1274028889404
"950",56.6535850864231
"951",43.342348284759
"952",56.8019344657066
"953",43.2752969785115
"954",56.8312094358746
"955",43.3247998694729
"956",56.7095387166257
"957",43.1128174261233
"958",44.8799280125499
"959",55.2031692974171
"960",34.8900990570435
"961",65.0858526017473
"962",44.8652117370854
"963",34.9625532701619
"964",65.0342492152358
"965",55.2881514653317
"966",44.8894662086111
"967",34.906323300604
"968",55.256237810458
"969",65.0728351658628
"970",34.8853130010916
"971",65.0246011931325
"972",44.8634688351004
"973",55.1451739367159
"974",44.8960799631758
"975",55.1188495625855
"976",65.1299231933501
"977",34.9307250074349
"978",36.4389713136739
"979",63.4848781481438
"980",36.7261339546715
"981",63.3796175127125
"982",63.6594005726141
"983",36.689108664032
"984",63.4291336138553
"985",36.5973599008382
"986",36.6199823334566
"987",63.5169053665028
"988",41.2773273158497
"989",58.6239941162395
"990",58.6211226743223
"991",41.2614620266022
"992",41.3606350848621
"993",58.7084074009266
"994",41.2943381214968
"995",58.6584060197453
"996",58.6388687855026
"997",41.3737801937856
"998",31.9253671881129
"999",58.0257569446348
"1000",42.0544698968421
"1001",68.0128179787455
"1002",41.9573927515503
"1003",31.9642572433988
"1004",58.0665896559547
"1005",67.9950255749756
"1006",42.0042701130115
"1007",32.0205890871464
"1008",68.0489101627977
"1009",57.9863394848628
"1010",58.0598976435279
"1011",31.9874726496758
"1012",41.9947324774419
"1013",68.0093112194184
"1014",31.976576780463
"1015",68.0969148527771
"1016",41.9708042851859
"1017",58.0320103553068
"1018",67.3388470545678
"1019",32.6330475145109
"1020",67.4140554439536
"1021",32.6137495786274
"1022",67.3873384821215
"1023",32.5764489745938
"1024",32.532822156319
"1025",67.3515838696594
"1026",32.5641455211977
"1027",67.3410935840813
