"","a"
"1",40.2820308933638
"2",46.8755223397294
"3",46.8511887794441
"4",40.3384903050006
"5",46.9744019598358
"6",40.2169477051696
"7",40.2691091786187
"8",46.8466596947915
"9",40.2255420871616
"10",46.932587634093
"11",50.2955872898752
"12",40.4101229743266
"13",40.2146566915287
"14",30.384441897693
"15",40.2826652025451
"16",50.1701408944753
"17",40.196901966123
"18",30.4118344923903
"19",40.3786390158594
"20",30.4153286100656
"21",50.3439818151338
"22",40.4830460672719
"23",50.3098769086596
"24",40.2804959593726
"25",30.2855193754447
"26",40.3993478906237
"27",30.3805002897851
"28",50.1786332017168
"29",40.3846406595886
"30",40.3850178844641
"31",43.8912285779952
"32",30.7202205238383
"33",30.3956511249924
"34",43.7342729435179
"35",43.8683121094981
"36",30.4255222494702
"37",43.64330668827
"38",30.3805424522395
"39",30.5238247312312
"40",43.796633547344
"41",42.6469816311623
"42",53.2307026374518
"43",42.6033809377753
"44",53.2943963124279
"45",42.6564339306622
"46",53.3715875872726
"47",53.3614546053309
"48",42.6184555572225
"49",42.5456979341593
"50",53.1685976026105
"51",33.8179911850592
"52",43.7642899107957
"53",59.9089918195654
"54",49.8903679637869
"55",33.8764354552525
"56",50.0565070273034
"57",59.9162491179434
"58",43.9101703095392
"59",59.9113606188807
"60",33.8388284639193
"61",43.7564155871462
"62",49.9670076811746
"63",33.9239865736339
"64",43.8869640697116
"65",49.9845146160115
"66",59.8914545951037
"67",59.9937383898765
"68",33.7701552875022
"69",49.9064912010437
"70",43.8381679227748
"71",35.2123292896777
"72",56.7494033256463
"73",56.6971995395521
"74",35.1058118740523
"75",35.0745144367863
"76",56.5654044055092
"77",56.7221213878573
"78",35.1528738020772
"79",56.5566610244083
"80",35.1367163659874
"81",40.4485802216309
"82",43.4714835220708
"83",40.5360072607325
"84",43.4470339769735
"85",40.4592726895844
"86",43.4357464244086
"87",43.4741009399428
"88",43.5130750483725
"89",40.5122661358184
"90",30.7180098715045
"91",45.2460004785484
"92",40.7021833582898
"93",35.2253904179204
"94",30.6756920331661
"95",40.7360820012073
"96",45.3271143422528
"97",40.7840778303663
"98",45.1072058810714
"99",30.6852341540759
"100",35.2529665702109
"101",30.74129797762
"102",45.1767057536552
"103",40.6804625520879
"104",35.1819118762889
"105",35.2548674806442
"106",45.3171451713324
"107",40.6469379055312
"108",30.7668847079535
"109",36.8744022481147
"110",30.9271252593701
"111",36.934295526167
"112",30.8307587721429
"113",30.9273553346451
"114",36.9279716087576
"115",36.9040597039757
"116",30.9974000608064
"117",30.9444595556633
"118",36.9262514472913
"119",45.4479724010975
"120",40.1596684803539
"121",45.5682925810548
"122",40.2138157548527
"123",45.7031603748214
"124",40.1379333862609
"125",40.1839467412984
"126",45.5489593016408
"127",40.1681295938511
"128",45.6634179656033
"129",40.3513568825315
"130",30.1370448266931
"131",38.3345976037374
"132",48.4773392259011
"133",40.2713029447357
"134",38.4805052065521
"135",30.1008959420614
"136",38.3320327785026
"137",30.3379076188534
"138",48.3824181572227
"139",40.3819712065132
"140",30.1633819120674
"141",48.4992998698565
"142",40.1222582090154
"143",38.54011189989
"144",48.4822079326695
"145",38.4188657308944
"146",30.1478615222882
"147",40.2721309821415
"148",30.267213716431
"149",41.2614266392128
"150",30.4478840580644
"151",41.2275428795791
"152",41.2106380798495
"153",30.3442616186039
"154",30.2441990014214
"155",41.3586514350439
"156",41.1880791850218
"157",30.2152388839229
"158",57.0901249264948
"159",41.7217176558689
"160",41.644925662801
"161",57.1573025365479
"162",41.6378921139274
"163",57.0737811966352
"164",41.7854474282413
"165",57.0734478565871
"166",57.0828223627562
"167",41.7859935353133
"168",55.7385906204951
"169",65.6813431494361
"170",32.5559773477789
"171",42.537860118556
"172",42.4819980404081
"173",65.7210930668001
"174",32.5191130612907
"175",55.7376070070546
"176",32.6375005008863
"177",42.4940949208501
"178",55.6922918691068
"179",65.7182541846064
"180",65.6406859094779
"181",32.5597293729412
"182",55.7475061830601
"183",32.5366369958388
"184",42.5582712841785
"185",65.5571559314953
"186",55.7702011232422
"187",64.229301575764
"188",33.4684808407627
"189",64.3594884131653
"190",33.3956368061731
"191",33.3594296395068
"192",64.3162731565951
"193",33.343768667343
"194",64.2128183046859
"195",64.1778597554626
"196",33.3980159484078
"197",58.4986015876424
"198",41.0756030410765
"199",58.5309876188355
"200",41.1379359637944
"201",41.131692633747
"202",58.5651425568434
"203",58.4474417855036
"204",41.1479682525283
"205",58.5349580955064
"206",41.1554661323224
"207",41.7229892640591
"208",57.6953619119371
"209",67.678470683477
"210",31.7087682835773
"211",41.6510329267127
"212",57.7500094026793
"213",67.7707254123565
"214",31.7451712430888
"215",31.7471280372744
"216",41.7706140155688
"217",57.6818388823098
"218",67.7040378022867
"219",67.72585913932
"220",31.7239460443175
"221",57.7584768075033
"222",41.6681169962256
"223",41.7714089702279
"224",31.7820036652414
"225",67.6941036864854
"226",57.7223796240427
"227",32.2804287482218
"228",66.9086421731171
"229",32.3141781779674
"230",66.9394967485627
"231",66.9818962679597
"232",32.2246495297534
"233",32.2549300860113
"234",66.9579613079677
"235",32.2964464259776
"236",66.9292717785122
"237",40.6047323313515
"238",44.892962898329
"239",44.9447053639634
"240",40.644002934469
"241",40.766957068848
"242",44.8897570333498
"243",44.8572775744637
"244",40.6855202192048
"245",40.6033988267685
"246",44.8263658580068
"247",40.8788551657077
"248",31.1033980821502
"249",47.250482774976
"250",37.2706386537799
"251",31.071627872293
"252",41.0000072979027
"253",47.3011976176738
"254",37.2040299080949
"255",41.0964832943402
"256",31.0136594765425
"257",37.2340621281856
"258",47.1270906340089
"259",47.2996396563661
"260",41.0869750002927
"261",31.0282285754023
"262",37.250886952902
"263",47.1670925849852
"264",30.9616528396347
"265",41.1218131062034
"266",37.261813657687
"267",31.3256800137357
"268",39.7094420654576
"269",39.7718499256644
"270",31.2896772335712
"271",39.7225981373089
"272",31.4244315203146
"273",31.1978850952891
"274",39.7381174971263
"275",39.6904173829541
"276",31.3367567069512
"277",43.6026201953621
"278",56.3943475394706
"279",56.4063161990192
"280",43.542224441539
"281",43.5644843278319
"282",56.3427731792241
"283",43.6182709399689
"284",56.2592013073201
"285",56.3424460837631
"286",43.4839802190441
"287",64.5716136255588
"288",35.3493960684323
"289",45.2701053413349
"290",54.5017038870329
"291",64.512767001856
"292",54.5641694769399
"293",35.3373731438464
"294",45.3478224500087
"295",35.3457088314943
"296",45.3645352277042
"297",64.5557300569372
"298",54.4902324080836
"299",45.3410414350005
"300",35.3903123666917
"301",54.401886584505
"302",64.6351918865492
"303",45.2742880981875
"304",54.5559616007482
"305",35.3023682398424
"306",64.5389529219758
"307",62.6506167423981
"308",37.1428128240181
"309",62.6982863007772
"310",37.2036557844981
"311",37.0585707783346
"312",62.7773447143296
"313",62.719056661069
"314",37.1543439738727
"315",37.0796695826789
"316",62.7680389145134
"317",54.9692266557317
"318",55.0115831657445
"319",41.4801280549183
"320",54.8388281128738
"321",41.5716852106767
"322",54.9455468222113
"323",54.9757687730397
"324",41.6311612250449
"325",62.3815784553735
"326",52.3822743529597
"327",32.2795550679112
"328",62.4272883260126
"329",42.3868855757991
"330",52.384861446795
"331",42.3092087391205
"332",32.2423968570688
"333",52.5235823689862
"334",62.4198432871487
"335",52.320042674633
"336",62.4065831069438
"337",42.2436795987155
"338",32.3182183266441
"339",32.2990616203921
"340",42.320950242681
"341",59.747711401811
"342",33.0383961189161
"343",33.067985264655
"344",59.8313010254833
"345",59.7096640827806
"346",33.0015556406353
"347",32.9464862403527
"348",59.829089206102
"349",33.098935448573
"350",59.7887353275801
"351",40.9971250616776
"352",53.8731378564352
"353",53.8523452997448
"354",41.1102452705894
"355",53.9475632038647
"356",41.2041250420288
"357",41.0513329263002
"358",53.8862481786927
"359",41.084944137618
"360",53.8932840653469
"361",31.7309037140284
"362",41.6960586837463
"363",50.7353346033384
"364",60.8069120154722
"365",31.7888643957368
"366",60.7176525594763
"367",41.7003899180296
"368",50.7650830148781
"369",50.6898438974139
"370",31.7481434390908
"371",60.7866168821792
"372",41.764202990978
"373",60.6763612397979
"374",31.8124588593211
"375",41.7702446452012
"376",50.6405546149957
"377",60.7862502689374
"378",31.6696931811506
"379",50.8800925424174
"380",41.6373901984396
"381",57.7216390616541
"382",32.1543077120471
"383",32.4253402865288
"384",57.6703598793447
"385",57.7199475054003
"386",32.3514950761814
"387",57.7786759491201
"388",32.2603670433844
"389",32.3539430833765
"390",57.5254459134575
"391",57.9096433659357
"392",42.3661006610897
"393",42.3429095678411
"394",57.8763009612291
"395",57.9047871064993
"396",42.2701778127021
"397",42.3445357436923
"398",57.8335251052319
"399",57.8444512968016
"400",42.3301268891699
"401",33.4997120747489
"402",66.8409559640219
"403",43.448425277958
"404",56.8792465675617
"405",56.8877796733582
"406",33.4690247968971
"407",66.816793048396
"408",43.5073659093934
"409",43.3367815884013
"410",33.5255611037909
"411",56.8499409694388
"412",66.8248313483285
"413",33.461421272194
"414",66.930100797815
"415",56.8986639976917
"416",43.4847829022297
"417",56.823865020921
"418",66.84713875509
"419",43.4377032288403
"420",33.4254089696529
"421",34.5281638653913
"422",65.8043604352549
"423",65.8037354991859
"424",34.5021652306059
"425",65.8478469379733
"426",34.6110687012483
"427",34.694004872594
"428",65.7711034472468
"429",34.629792969607
"430",65.7311711963363
"431",42.6876438871872
"432",54.7368826536994
"433",54.7874321571767
"434",42.6770834358185
"435",42.743068488
"436",54.7094858467428
"437",42.6054028143965
"438",54.8281442305399
"439",54.7081571813076
"440",42.6404151496023
"441",52.2204142534096
"442",34.095738231062
"443",62.1359214427071
"444",44.1418518194536
"445",62.1677802680451
"446",34.0442645407334
"447",43.936984860601
"448",52.1470425492622
"449",34.093014292618
"450",62.0811922532843
"451",43.9537204298668
"452",52.2438652422141
"453",52.1737307895796
"454",62.196799131952
"455",34.0547196039592
"456",44.0137544211047
"457",34.0299267202248
"458",44.129015846727
"459",52.1150350503909
"460",62.1701054432952
"461",35.4475294371855
"462",59.46719231301
"463",35.3850319372215
"464",59.5335657992744
"465",35.3545302364042
"466",59.7081287543322
"467",35.307921287934
"468",59.4815913474403
"469",59.5789958748298
"470",35.374073214471
"471",57.2397074413244
"472",45.5882457190095
"473",57.091839069846
"474",45.5003871506238
"475",45.5840683584596
"476",57.1476743516325
"477",45.5890210211399
"478",56.965369446633
"479",45.5482525709455
"480",56.9406004585606
"481",65.8922945265713
"482",48.3975072461278
"483",38.3360673965099
"484",55.6555741041527
"485",48.5011011471328
"486",65.5505815243503
"487",55.8576531092513
"488",38.4756409865541
"489",55.8681815269922
"490",38.3583515384233
"491",65.6642787778533
"492",48.2513380808202
"493",65.5810592219584
"494",55.7094549250699
"495",38.4958415944054
"496",48.2196682393219
"497",55.67385586688
"498",48.3003569416127
"499",38.3617249298163
"500",64.3397210406021
"501",41.0447599138661
"502",64.3447121412235
"503",41.1041204104445
"504",41.1152562534128
"505",64.2269802566
"506",64.3314319957016
"507",41.0182634776028
"508",64.26799899857
"509",41.0659789909278
"510",48.1640791794746
"511",40.4720524250603
"512",40.5853467328183
"513",48.0458871606477
"514",40.3083977785658
"515",48.2918127889242
"516",48.2127090541531
"517",40.5300850423811
"518",40.3907132775664
"519",48.1956795749941
"520",40.6334553717575
"521",30.6708209904037
"522",42.2198706534694
"523",52.3316921116624
"524",42.1758674927507
"525",52.350519458656
"526",40.6935094954679
"527",30.8663396748151
"528",52.2656488035849
"529",40.6716363084536
"530",30.7286132540236
"531",42.2849666711115
"532",40.686240412073
"533",30.7215013005902
"534",52.3247660314636
"535",42.2021133650882
"536",52.2423308430495
"537",42.0318279039145
"538",40.8382968640794
"539",46.4194524697553
"540",31.0117004795298
"541",30.9990042958281
"542",46.2837099982148
"543",30.8355027114405
"544",46.2555242047558
"545",46.3120729500853
"546",30.9775129710935
"547",31.0024863246978
"548",46.2403949192442
"549",40.239395588046
"550",40.3576399556926
"551",46.9175259194194
"552",40.2620728659159
"553",46.8500121778924
"554",40.1847243229367
"555",50.3357107650267
"556",30.4866199575398
"557",40.5894939826682
"558",30.4152767846603
"559",50.3332980212629
"560",30.4244429722272
"561",40.4904162503038
"562",40.2724354361674
"563",30.376842900687
"564",50.3139256202693
"565",40.2934813595458
"566",50.1765210500865
"567",40.3211682034841
"568",30.3207967491159
"569",40.3826311435305
"570",30.5792039583161
"571",43.6789404661753
"572",30.5532031737039
"573",43.8362134067406
"574",43.9334870274101
"575",43.8903647623676
"576",30.489406604288
"577",43.9516353482322
"578",30.4799878775462
"579",43.7324448312782
"580",56.9644601228828
"581",43.7686852999265
"582",56.9055661252292
"583",56.8723123718958
"584",43.7270972049995
"585",43.4988275257413
"586",56.8595662334243
"587",43.9124718011047
"588",56.88889807705
"589",55.3226309850086
"590",35.6139513329652
"591",65.3538951524077
"592",45.5360422757506
"593",55.4488672210112
"594",45.592753317033
"595",65.3210953040394
"596",35.5394970676636
"597",55.4138369290773
"598",35.7484206541256
"599",65.2876634466365
"600",45.6223565655536
"601",45.5490460590298
"602",35.5627625045918
"603",55.3443849924064
"604",65.2432527671524
"605",55.3190835715696
"606",35.5277369477523
"607",45.6565607629009
"608",65.3424643895021
"609",63.625827914528
"610",37.5116099910545
"611",63.7642809451011
"612",37.3937423575705
"613",63.7538778157849
"614",37.5135266998312
"615",63.8082723282856
"616",37.5049329526232
"617",37.4736733785798
"618",63.667243573351
"619",55.058535968178
"620",43.3891410583479
"621",55.0298233461013
"622",43.3691711890668
"623",43.4296722815949
"624",55.1141841931999
"625",43.3387101067488
"626",55.0957970101448
"627",43.4251222738044
"628",55.1611048819294
"629",35.1091526400305
"630",62.7033168217725
"631",45.1195092462447
"632",52.6254081344071
"633",35.0595815206523
"634",52.6423850310438
"635",45.0708729302672
"636",62.581168638421
"637",62.660591756579
"638",52.773608572014
"639",45.0763500702123
"640",35.0771358246266
"641",45.0333846184468
"642",52.7038207300463
"643",62.5310490381376
"644",35.0807022874007
"645",45.0938992044075
"646",52.6674008970743
"647",35.0661902137246
"648",62.6426034349633
"649",60.299395850974
"650",36.7672791944013
"651",36.8611331778626
"652",60.1638096043377
"653",36.7908890100063
"654",60.1643997417349
"655",60.2288361711573
"656",36.6447921050297
"657",60.2106762136339
"658",36.7947383749994
"659",44.1681831247941
"660",56.700195645717
"661",44.2808902579719
"662",56.7900546345386
"663",44.3146120127763
"664",56.8222164581427
"665",56.7888476390675
"666",44.1385449474585
"667",44.1145900384701
"668",56.7552514863274
"669",55.220568426744
"670",46.1398375191649
"671",65.2264608909473
"672",46.1488438825915
"673",65.3236247062216
"674",36.2195588519651
"675",55.2888525155705
"676",36.1976660953909
"677",55.2791281115698
"678",46.0869786090145
"679",65.3610923258947
"680",46.296476226666
"681",65.2099834697914
"682",55.1406080113086
"683",36.3746210244898
"684",46.2133356397509
"685",55.2283625232193
"686",36.1364929581219
"687",65.3723052476262
"688",63.6574893391191
"689",38.2376505154891
"690",63.5878824827711
"691",38.1824829148284
"692",38.2954498894261
"693",63.6768185012517
"694",63.7721522285276
"695",38.4968335507505
"696",38.3500576316968
"697",63.5930706580047
"698",45.4454931865793
"699",40.4416048914224
"700",40.3439395553818
"701",45.482917682956
"702",45.3229708777986
"703",40.2211995504864
"704",45.2626811164295
"705",40.1714566209352
"706",45.378620450636
"707",39.9443939827306
"708",38.2636226390967
"709",30.3977318405303
"710",40.0209380320533
"711",47.9993235265655
"712",30.3016163907379
"713",40.2103451882505
"714",38.1486087308083
"715",48.146087132942
"716",30.1885770621019
"717",40.1668212540008
"718",48.1458248747396
"719",38.3085069324266
"720",30.2949510619646
"721",40.0246634766885
"722",37.9490913423481
"723",48.0474425283485
"724",30.1640932358764
"725",40.249038277437
"726",38.1302894068897
"727",40.8111117524336
"728",30.5310473382651
"729",40.5289850392534
"730",30.3306461489342
"731",40.8280118017737
"732",30.2498060436752
"733",30.4430884330494
"734",40.7305086798076
"735",40.9292203995722
"736",30.5052914712273
"737",46.4340312475711
"738",41.3499193460369
"739",41.327458503966
"740",46.3991189611855
"741",46.417229343516
"742",41.1976930165291
"743",41.278816069195
"744",46.351006496882
"745",41.2771838329083
"746",46.3695785528838
"747",41.7913309375256
"748",49.5811284708751
"749",31.7370125152408
"750",39.5815317153765
"751",49.550546079626
"752",39.5602574219527
"753",31.7833320069875
"754",41.8064437674875
"755",39.6076246208539
"756",49.5824849700155
"757",31.8524951035131
"758",41.9301057492279
"759",49.6138113050961
"760",31.8071694632743
"761",41.8988941924712
"762",39.5677199491989
"763",31.927745363619
"764",41.7933399208894
"765",39.4918640026881
"766",49.5738023494919
"767",42.7289610432112
"768",32.4370079500593
"769",42.806072275562
"770",32.3420274021371
"771",32.4064006374007
"772",42.8627674689314
"773",42.7801316361845
"774",32.4079177060744
"775",42.7531839463468
"776",32.5190925560289
"777",57.2234305131061
"778",42.2562295841517
"779",42.3687313145126
"780",57.1375153461171
"781",42.3560360323184
"782",57.3363369411792
"783",57.2361911240315
"784",42.3381050981857
"785",42.39215380189
"786",57.3285880454669
"787",65.8924345809226
"788",33.4947235562714
"789",43.5204618787463
"790",56.0172148790062
"791",65.8555965733769
"792",33.4216560933096
"793",43.4259606669741
"794",55.9392218416577
"795",65.7041378686477
"796",33.5129434375275
"797",43.5767770722963
"798",55.8472344439817
"799",65.8410094782818
"800",33.5085354843499
"801",43.4479872900589
"802",55.9582367349654
"803",65.8588357573169
"804",33.5384271104135
"805",34.8008507593929
"806",64.4881767595783
"807",34.7128659557771
"808",64.5210228881095
"809",64.4136971353316
"810",34.7114526654764
"811",64.3838574292691
"812",34.7466779390063
"813",34.6353081187814
"814",64.5106184808147
"815",56.7854811097385
"816",43.5004531922226
"817",56.8325081287285
"818",43.6094639646213
"819",43.6648579691841
"820",56.7557241806709
"821",56.834099302419
"822",43.6328509527601
"823",43.517001272284
"824",56.8390677335675
"825",55.2079188817415
"826",45.4266978926651
"827",35.4170224659219
"828",65.1509394882637
"829",65.0609703704251
"830",55.2743355798954
"831",45.483158228446
"832",35.4039812339869
"833",35.4348620671367
"834",64.9762039620058
"835",45.3029963730535
"836",55.0443204810335
"837",45.3931003222522
"838",55.1094704132409
"839",35.4504275289559
"840",65.1161848115884
"841",55.1090673570498
"842",35.5088469322376
"843",45.293358192997
"844",65.1755411665628
"845",63.4636791364379
"846",37.3320115668575
"847",63.4596302206676
"848",37.2490261368333
"849",63.4961264468598
"850",37.2992985166466
"851",63.4489682438883
"852",37.2402321583403
"853",63.4100868252638
"854",37.2512623496074
"855",45.5873735044266
"856",56.570654885022
"857",56.7481732249449
"858",45.5007401483783
"859",45.4126772945724
"860",56.7551585781657
"861",56.6311808429056
"862",45.5373830533651
"863",45.4558580950155
"864",56.612060000234
"865",54.8923280606236
"866",48.3270985189158
"867",38.3790423564841
"868",64.9923669629147
"869",48.2348248241854
"870",38.3076766594869
"871",65.0174524896622
"872",55.0429289646497
"873",55.099909380252
"874",38.2504679509921
"875",64.9387851829168
"876",48.2954667433877
"877",65.0056325742901
"878",38.3360708844282
"879",55.1699273498266
"880",48.3804800516517
"881",38.3660229845418
"882",64.9971396996734
"883",55.0805672492721
"884",41.094744068966
"885",63.2533302851231
"886",63.2043364699761
"887",40.9866382764727
"888",40.9479647795943
"889",63.4082067536918
"890",41.0424396439709
"891",63.2532826028048
"892",40.9708379248524
"893",63.2608553382636
"894",59.3338126809622
"895",40.5707349423536
"896",59.318551305858
"897",40.5361030829839
"898",59.3038817933018
"899",40.5674856909859
"900",59.3254076744326
"901",40.6178209127179
"902",40.588274359102
"903",59.3320465138961
"904",30.898425089988
"905",40.8615053719268
"906",58.9256933131912
"907",68.9711394795902
"908",30.8720825426035
"909",68.9677934220338
"910",40.8468226356961
"911",58.9570924277356
"912",30.8558431777178
"913",40.8478089536023
"914",58.9802329369002
"915",40.8382144454264
"916",68.9912024650767
"917",30.8921181992672
"918",58.9818114597526
"919",40.8380209133963
"920",30.8847871694879
"921",68.9313099740475
"922",58.9097591889322
"923",31.1538140012445
"924",68.6456174821935
"925",31.1115927052962
"926",68.5977981835805
"927",68.5790136148129
"928",31.1677551222881
"929",68.6347884522671
"930",31.1130279004649
"931",68.5905386470036
"932",31.1670903126254
"933",53.6505708717192
"934",41.323565956621
"935",53.7799079712037
"936",41.318924027982
"937",53.6199046239098
"938",41.0829117293208
"939",53.8144258738855
"940",41.2685216765367
"941",53.5834640157394
"942",41.4113334485984
"943",41.9471241526007
"944",50.518210285318
"945",32.0691789671503
"946",60.5526937698372
"947",42.1415772023565
"948",31.9264357863552
"949",60.5529653535939
"950",50.4599988266693
"951",41.8045197287356
"952",31.8165486548063
"953",50.6251495702246
"954",60.3923919310348
"955",31.8872511459306
"956",60.5190064041134
"957",41.8620333961006
"958",50.4533345663955
"959",41.9041155365045
"960",50.4689165597154
"961",60.3626973079972
"962",31.9123015397577
"963",32.4199002425181
"964",57.2605894890996
"965",32.4564288298555
"966",57.4531603735152
"967",57.4834711364144
"968",32.6169534573049
"969",57.3703089593271
"970",32.5579080937451
"971",32.6429515360323
"972",57.3997740141759
"973",41.8315371686625
"974",54.2583928932974
"975",54.1780595686942
"976",41.823199440258
"977",54.1418653146689
"978",41.7391790919794
"979",54.2447517347447
"980",41.6137085828148
"981",54.2162161934213
"982",41.7729052434137
"983",51.3620480897419
"984",61.3485472762052
"985",42.6209334334863
"986",32.5645305246219
"987",51.2827104488895
"988",32.6165528517122
"989",42.582744970309
"990",61.2918168500896
"991",51.3284131999056
"992",32.7044889401386
"993",42.6405331301357
"994",61.3748766014862
"995",42.701994728834
"996",32.5789245433927
"997",51.2524322653624
"998",61.30488797185
"999",61.3039276845262
"1000",42.5526678564245
"1001",51.3167551637851
"1002",32.6828020590934
"1003",58.3288287466318
"1004",33.4509225167125
"1005",33.5167310759784
"1006",58.3538140314392
"1007",33.4612113168404
"1008",58.2558367643112
"1009",58.3329583054095
"1010",33.5761371941705
"1011",33.4565668543783
"1012",58.3894002529087
