"","a"
"281",43.3878458663659
"282",56.510992054672
"283",43.4567344443441
"284",56.5362591600699
"285",56.5742839540871
"286",43.4310266281007
"287",64.668369105712
"288",35.2177845054526
"289",45.3361139207833
"290",54.7032171712272
"291",64.6203822471651
"292",54.69631204025
"293",35.2183873920752
"294",45.3402982064897
"295",35.3836591159128
"296",45.1486903339979
"297",64.7051559894218
"298",54.6983539417113
"299",45.310402362854
"300",35.3541241290964
"301",54.7748701978877
"302",64.6621728653178
"303",45.2742963982015
"304",54.7692683170687
"305",35.3265513632322
"306",64.7846154256524
"307",62.9943971876484
"308",37.0304654824004
"309",62.8882187580396
"310",36.9758595312809
"311",37.1552406390523
"312",62.9519830778572
"313",62.8753614551998
"314",37.0038853608599
"315",37.0436992893998
"316",62.8219473559507
"317",57.176607529702
"318",57.2042883152002
"319",42.8453268031403
"320",57.1541379336605
"321",42.9816938039524
"322",57.165430244133
"323",57.1226963883581
"324",42.8992030407829
"325",65.7815152178162
"326",55.7511505484975
"327",34.2414867049955
"328",65.6201701719692
"329",44.1793973491469
"330",55.8863622336328
"331",44.4064695127033
"332",34.367604835355
"333",55.6829270165193
"334",65.6655637881353
"335",55.6130409946071
"336",65.8640836618859
"337",44.3438146483672
"338",34.276626583181
"339",34.2730040184671
"340",44.2941203499286
"341",64.184925464743
"342",35.6174455137134
"343",35.7941490336807
"344",64.3301105868841
"345",64.2892882324603
"346",35.7296505756308
"347",35.6166680802042
"348",64.2530663310107
"349",35.7172165348924
"350",64.347594132588
"351",43.0991583302041
"352",56.8701833111145
"353",56.9315230782933
"354",43.0951846362246
"355",56.8885672606831
"356",43.0273533261057
"357",42.9776897284109
"358",56.9301770796126
"359",43.1549015234229
"360",56.8846771495535
"361",34.5855596371606
"362",44.5820117609976
"363",55.5238434396577
"364",65.4029393773513
"365",34.6583799087787
"366",65.3881591778812
"367",44.5205757445055
"368",55.4198990468132
"369",55.33303527909
"370",34.6956006543059
"371",65.4305310534718
"372",44.5938811430073
"373",65.4697783997442
"374",34.5532362375411
"375",44.6024163231941
"376",55.3520005126511
"377",65.4231078398607
"378",34.7865477569483
"379",55.4718313270699
"380",44.6062040590114
"381",63.8353530391122
"382",36.2296890697467
"383",36.2675472533749
"384",63.8194763751497
"385",63.9168846871395
"386",36.2518705093337
"387",63.9573404703004
"388",36.1952293534559
"389",36.1333315077929
"390",63.7367785122242
"391",57.8457768984566
"392",42.2677099556725
"393",42.1862884152041
"394",57.8300240914609
"395",57.902608562248
"396",42.1891128038428
"397",42.1371762424033
"398",57.7919059621771
"399",57.7960221818559
"400",42.1660741733841
"401",33.2265759786969
"402",66.8290537584297
"403",43.2488624754761
"404",56.8045226918757
"405",56.7147268052098
"406",33.2126958513206
"407",66.7827584701261
"408",43.2134901136315
"409",43.2165851083133
"410",33.2221915176414
"411",56.8004588713289
"412",66.7874574396818
"413",33.2556157394376
"414",66.6886378692291
"415",56.751757687955
"416",43.21311136838
"417",56.7574540876275
"418",66.754542042019
"419",43.2277933100134
"420",33.2554512087449
"421",34.3250939819405
"422",65.6753487221667
"423",65.5850407611039
"424",34.3520729677075
"425",65.6394951462069
"426",34.2840164999514
"427",34.3466542365434
"428",65.6148737412733
"429",34.2885822204514
"430",65.7497249212273
"431",43.7205693439238
"432",56.3793636674298
"433",56.4106671696672
"434",43.677082454957
"435",43.5914859983644
"436",56.3425513468455
"437",43.5790187892896
"438",56.2954178495339
"439",56.3537303826968
"440",43.5933046590865
"441",54.5330276232889
"442",35.3274216797817
"443",64.6047595968989
"444",45.4969653959104
"445",64.5255906077746
"446",35.5384618497496
"447",45.4102273713408
"448",54.5248747735146
"449",35.3398310866066
"450",64.5102803096982
"451",45.4220173609251
"452",54.5775028505558
"453",54.6967430330917
"454",64.7577754453243
"455",35.4909391051115
"456",45.4625978973377
"457",35.3908297630785
"458",45.3967980116368
"459",54.5201609520779
"460",64.6127430687101
"461",37.2206569585749
"462",62.7675454946074
"463",37.1522807291451
"464",62.7224197907682
"465",37.2492250767696
"466",62.7527613508747
"467",37.330318149762
"468",62.7695518686368
"469",62.7961497670007
"470",37.2463107804824
"471",56.0950021421734
"472",43.8013992003292
"473",55.8550733208984
"474",43.8406454233587
"475",43.9564672881468
"476",56.0765924390148
"477",44.027877497341
"478",55.7980930424759
"479",44.0316964891466
"480",55.9419739597469
"481",64.2897262650692
"482",45.9071751353829
"483",35.6545335742415
"484",54.26490781382
"485",45.6225810440702
"486",64.2867285395861
"487",54.2380130654127
"488",35.8848105602783
"489",54.1153834173605
"490",35.7425877174786
"491",64.2129933811886
"492",45.8823790373308
"493",64.1354740583762
"494",54.1029937046975
"495",35.5794768991184
"496",45.6937903794486
"497",54.2583296705979
"498",45.8669404831429
"499",35.8942253497286
"500",62.2681620710221
"501",37.8389562609092
"502",62.0441807293971
"503",37.8093468074644
"504",37.5709109052204
"505",62.204935189931
"506",62.2274352601567
"507",37.8020082241141
"508",62.2869921219957
"509",37.7253810562843
"510",55.354409796781
"511",44.7275218858654
"512",44.5064544741216
"513",55.4162656124402
"514",44.5509933551355
"515",55.2739866835635
"516",55.2383398064377
"517",44.7431467282726
"518",44.7159019676624
"519",55.3354206951691
"520",46.9528931604881
"521",36.9813888416832
"522",52.9240525356914
"523",63.1444449130608
"524",53.0773244485491
"525",62.9580324858874
"526",46.975818855594
"527",37.0580768419476
"528",62.9336014675847
"529",46.9907997272434
"530",36.8512796307016
"531",52.9459604939486
"532",46.8759144250806
"533",37.033612198438
"534",63.0042146514325
"535",53.0451314842718
"536",63.0222132062985
"537",53.288325417591
"538",47.0901878889269
"539",60.6274104636308
"540",39.3053371123432
"541",39.3519264774821
"542",60.6255775400729
"543",39.3646667487179
"544",60.7447587493019
"545",60.8570023661885
"546",39.2985016766368
"547",39.3874468882681
"548",60.8394104514736
"549",44.5238000501744
"550",44.6791706320884
"551",55.4230792555241
"552",44.8136966195179
"553",55.2006745582113
"554",44.4413719395968
"555",62.8094234925311
"556",36.9023815886535
"557",47.0390642298252
"558",36.9326562551219
"559",63.1084843293219
"560",36.9732998204424
